,hashtags,hashtagsDate,hashtagsedge_liked_by.count
2541,"['prideintoxicology', 'gayphd', 'oregonstateuniversity', 'fbf', 'science', 'gayscientist', 'instagay', 'gay', 'instachaser', 'knowledgeispower', 'gobeavs', 'prideflag', 'gaychaser', 'pride']",8/31/18 11:47,109
2542,"['oregonstateuniversity', 'auntieandnephew', 'familyphotography', '✔️', 'familyfun', 'aunt', 'theblackertheberry', 'familytime', 'black', 'blackmensmiling', 'blackmenwithbeards', 'familygoals', 'teeth', 'smile', 'blackgoddess', 'brownskin', 'women', 'familyfirst', 'nationalauntanduncleday', 'family', 'woman', 'auntie', 'blackwoman', 'familylove', 'blackfamily', 'nephewandauntie', 'blackstudentunion', 'blackgirlmagic']",7/26/18 10:32,109
2543,"['littlecousin', 'osu', 'classof2018', 'oregonstateuniversity']",6/16/18 13:41,109
2544,['upsilonturns100'],5/26/18 14:21,109
2545,[],5/18/18 15:15,109
2546,"['oregonstateuniversity', 'salonowner', 'salonlife', 'salondecor', 'corvallisoregon', 'americansalon', 'willamettevalley', 'fusionextensions', 'linnbenton', 'oregonstate', 'babehair', 'corvallisor', 'corvallis', 'downtowncorvallis', 'summitsalon', 'modernsalon', 'femaleentrepreneur', 'hairextensions', 'babehairextensions', 'albanyoregon', 'babethings', 'salon', 'honeycombcorvallis']",5/15/18 17:52,109
2547,"['phdlife', 'oregonstateuniversity', 'phdstudent', 'corvallisoregon', 'rosewine', 'winefolly', 'foodscience', 'winescience', 'vinho', 'oregonstate', 'wine', 'winechemistry', 'phd', 'tastingnotes', 'wineresearch', 'winegeek', 'scienceproud', 'corvallis', 'redwine', 'winelovers', 'winearoma', 'whitewine', 'instawine', 'winetasting', 'orgulhocientista']",4/25/18 21:09,109
2548,"['oregonstateuniversity', 'FlatTailFam', 'oregonexplored', 'breweries', 'exploreoregon', 'tbt', 'upperleftusa', 'flattailbrewing', 'thatpnwlife', 'oregonstate', 'oregonlife', 'ThrowbackThursday', 'corvallis', 'beer', 'friends', 'corvegas', 'oregon', 'traveloregon', 'TieDyeFridays', 'brewery', 'FlatTail', 'serverlife', 'Robventures', 'pnwlife', 'visitcorvallis', 'coolvallis']",3/8/18 10:56,109
2549,[],9/27/17 18:51,109
2550,"['osu', 'oregonstateuniversity']",9/21/17 20:31,109
2551,[],9/19/17 19:02,109
2552,"['gameday', 'fanfriday', 'oregonstateuniversity', 'pac12', 'gobeavs', 'footballseason', 'beaverfootball']",9/8/17 10:48,109
2553,"['physicaltherapist', 'oregonstateuniversity', 'happybirthday', 'portlandoregon', 'whole30', 'nutrition', 'college', 'pnw', 'fitfood', 'traveler', 'bendoregon', 'oregonstate', 'hungry', 'birthday', 'traveltoeat', 'fitfam', 'futuredoctor', 'primal', 'foodisfuel', 'inschool', 'paleo', 'glutenfree', 'traveling', 'poppingup_paleo', 'nutritionist', 'healthy', 'travel', 'liveclean', 'paleodiet']",7/11/17 17:18,109
2554,"['graduates', 'oregonstateuniversity', 'success', 'proudfather']",6/18/17 1:50,109
2555,"['olivegrowers', 'olive', 'oregonstateuniversity', 'portlandfood', 'olivegrove', 'oregonag', 'pdxfood', 'olivegrowersoforegon', 'olives', 'bonappetit', 'evoo', 'mediterraneandiet', 'healthymeals', 'healthyfood', 'oregonspecialtycrops', 'pdxeats', 'olivetree', 'peaceandlove', 'naturalfood', 'edibleportland', 'oregonolivemill', 'oliveoil', 'peace', 'healthydiet', 'healthyfats', 'healthy', 'foodie', 'mediterraneanfood', 'healthyeating', 'scbgp']",6/4/17 19:45,109
2556,[],5/31/17 6:16,109
2557,[],5/15/17 16:34,109
2558,[],4/23/17 22:06,109
2559,[],3/18/17 9:02,109
2560,[],3/7/17 19:28,109
2561,[],3/1/17 14:54,109
2562,[],2/19/17 8:51,109
2563,['modernsalon'],2/6/17 16:18,109
2564,"['PNW', 'OregonStateUniversity', 'Corvallis', 'GameNight', '2017', 'Beavers', 'February', 'OSU', 'Oregon', 'TraditionalGame', 'Game', 'BeaverNation']",2/5/17 13:00,109
2565,['moneybee_stairs'],2/5/17 9:50,109
2566,['modernsalon'],2/3/17 12:00,109
2567,[],1/20/17 7:56,109
2568,['modernsalon'],1/18/17 21:08,109
2569,[],1/5/17 14:01,109
2570,['moneybee_architecture'],12/28/16 8:58,109
2571,[],12/22/16 11:06,109
2572,[],12/3/16 12:10,109
2573,"['civilwar', 'oregonstateuniversity', 'osu', 'oregonstate', 'gobeavs', 'beaverglory']",11/26/16 17:40,109
2574,[],11/20/16 15:41,109
2575,[],11/11/16 8:12,109
2576,"['oregon', 'explore', 'research', 'lovinglife', 'oregonstateuniversity', 'lifeisgood', 'vscocam', 'vsco', 'oregonstate', 'goodvibes', 'savethebeesplease', 'bugs', 'adventure', 'exploreoregon', 'throwback', 'wanderlust', 'andthespiders', 'wander', 'abugslife']",10/17/16 0:41,109
2577,"['freshman', 'moveinday', 'oregonstateuniversity']",9/18/16 15:40,109
2578,"['Custom', 'OregonStateUniversity', 'Mamasan', 'BeaverBeliever', 'HomeTown', 'OSU', 'OSUFootball', 'OrangeIsTheNewBlack', 'BlackAndOrange', 'OSUBeaver', 'OrangeAndBlack']",9/8/16 16:58,109
2579,[],9/5/16 21:50,109
2580,"['oregon', 'pnw', 'fungus', 'oregonstateuniversity', 'upperleftusa', 'mushroomsociety', 'mushroom', 'mushroomhunting', 'wildedibles', 'foraging', 'fungi', 'laetiporusconifericola', 'mushrooms', 'chickenofthewoods', 'mycology']",9/5/16 12:33,109
2581,"['OSUCommencement2016', 'PNW', 'OregonStateUniversity', 'June', 'Graduation', 'Beavernation', 'PDX', 'Corvallis', 'Commencement', 'Commencement2016', 'Beavers', 'OSUCommencement', '2016', 'GoBeaves', 'Corvallispaths', 'OSU', 'Oregon', 'PNWonderland', 'PNWisbeautiful']",6/10/16 22:24,109
2582,[],5/5/16 8:10,109
2583,"['Spring', 'Life', 'Nature', 'March', 'PNWonderland', 'PNWisBeautiful', 'ValueofLife', 'PNW', 'OregonStateUniversity', 'Corvallis', 'MU', 'Trees', '2016', 'Blooming', 'OSU', 'OregonState', 'BeaverNation', 'PDX', 'Blossoms', 'Beavers', 'Flowers', 'Springtime', 'Oregon', 'OSUCampus', 'PinkFlowers', 'CorvallisPaths', 'VisitCorvallis', 'MemorialUnion', 'VisitOregon']",4/14/16 12:46,109
2584,[],4/5/16 22:55,109
2585,"['drawing', 'photoshop', 'oregonstateuniversity', 'artstagram', 'osu', 'ncaa', 'basketball', 'drawingaday', 'oregonstate', 'cartoon', 'ncaawb', 'marchmadness', 'Characteraday', 'gobeavs', 'instaart', 'oregon', 'characterdesign', 'artistsoninstagram', 'LANDofCLE', 'illustration', 'art', 'doodle']",3/30/16 17:44,109
2586,"['livelife', 'oregonstateuniversity', 'doitfortheshot', 'osu', 'oregonexplored', 'exploregon', 'livewithintensity', 'pnwonderland', 'dangerous', 'photo', 'streetphotography', 'pnw', 'oregonnw', 'street', 'oregonstate', 'photography', 'adventure', 'photooftheday', 'corvallis', 'oregongrown', 'pnwcollective', 'adrienne_photography', 'downtown', 'oregon', 'photographyislifee', 'livefree']",3/15/16 10:07,109
2587,[],10/21/15 13:02,109
2588,"['PacificNorthFresh', 'Barberlife', 'barbershopconnect']",9/17/15 18:47,109
2589,"['OregonStateUniversity', 'corgisofinstagram', 'buzzfeeddog', 'dog', 'corgination', 'corgicommunity', 'corgi', 'OSU', 'pembrokewelshcorgi', 'dogoftheday', 'pembroke', 'corgilove', 'welshcorgi']",8/23/15 8:09,109
2590,[],7/17/15 12:07,109
2591,"['oregonstateuniversity', 'fab_frenchies', 'thedf', 'frenchbulldog', 'batpig', 'batears', 'squishyfacecrew', 'frenchie', 'frogdog', 'gobeavs', 'beavernation']",1/16/15 15:57,109
2592,"['fun', 'oregonstateuniversity', 'school', 'excited', 'newterm']",3/31/14 15:11,109
2593,"['modernsalon', 'pureologylove', 'corvallishair', 'oregonstateuniversity', 'redkencolor', 'platinumhair', 'oregonhair', 'oregonhairstylist', 'beautylaunchpad', 'downtowncorvallis', 'besthaircorvallis', 'platinumblondehair', 'corvallisoregon', 'corvallishairstylist', 'corvallissalon', 'maneinterest', 'honeycombcorvallis', 'americansalon']",4/16/19 21:58,108
2594,[],4/12/19 18:48,108
2595,"['skysthelimit', 'oregonstateuniversity', 'osu', 'corvallis', 'collegebound', 'collegevisit', 'highschooljunior']",3/22/19 22:47,108
2596,"['oregon', 'oregonstateuniversity', 'puppylove', 'beavers', 'playtime', 'nature', 'puppy', 'dalmatian', 'dalmatiansofinstagram', 'puppiesofinstagram', 'walks']",1/30/19 13:59,108
2597,[],12/22/18 13:37,108
2598,"['oregonstateuniversity', 'redken', 'pureology', 'notjustahairdresser', 'salonowner', 'saloncentric', 'corvallisoregon', 'cosmoprof', 'americansalon', 'pnw', 'davines', 'oregonstate', 'corvallisor', 'corvallis', 'downtowncorvallis', 'summitsalon', 'gobeavs', 'oregon', 'modernsalon', 'albanyoregon', 'albanyor', 'behindthechair', 'honeycombcorvallis']",12/13/18 18:43,108
2599,"['oregon', 'halloween', 'witch', 'oregonstateuniversity', 'corvallis', 'corvallisoregon', 'witchcostume', 'halloweencostume']",10/31/18 11:15,108
2600,[],10/12/18 4:52,108
2601,[],6/17/18 12:13,108
2602,['OregonStateUniversity'],5/10/18 13:10,108
2603,"['oregon', 'oregonstateuniversity', 'mavicair', 'dronephotography', 'osu', 'beavers', 'djimavicair', 'dji']",5/5/18 19:55,108
2604,"['oregonstateuniversity', 'creightonuniversity', 'midpacificgrad2018', 'midpacific', 'maristcollege']",5/5/18 18:07,108
2605,"['craftshow', 'cotton', 'oregonstateuniversity', 'sewing', 'osu', 'organize', 'inspired', 'prep', 'wool', 'centralortextiles', 'red', 'craftshowprep', 'oregonstate', 'cosmetic', 'orange', 'onfire', 'black', 'makeup', 'centraloregonartists', 'proud', 'bag', 'yellow', 'weaversofinstagram', 'makersmovement', 'gobeavs', 'ombre', 'pendeltonwool', 'interfacing', 'centraloregontextiles', 'travel']",4/17/18 2:16,108
2606,[],4/6/18 18:44,108
2607,"['oneontagorge', '35mm', 'oregonstateuniversity']",3/11/18 22:14,108
2608,"['marijuana', 'oregonstateuniversity', 'vscocam', 'pacificnorthwest', 'highlife', 'pnw', 'ommp', 'canon_photos', 'vsco', 'thatpnwlife', 'cannabiscommunity', 'leafly', '420photography', 'cannabis', '420', 'highquality', 'highsociety', 'oregongrown', 'corvallis', 'canon', 'hightimes', 'oregonstatebeavers', 'justblazeig', 'oregon', 'themarymag', 'dopemagazine', 'weedstagram']",2/14/18 19:57,108
2609,"['oregon', 'oregonstateuniversity', 'decking', 'lumberyard', 'lumber', 'bargaincenter', 'exotichardwood', 'corvallis', 'exotichardwoods', 'albanyoregon', 'corvallisoregon', 'ipe', 'ipeepeverything', 'mikesbargaincenter']",2/3/18 10:01,108
2610,"['legstrength', 'nflcombine', 'oregonstateuniversity', 'nfl', 'nau', 'arizona', 'phoenix', 'sportsperformance', 'easternmichigan']",1/23/18 17:50,108
2611,"['oregon', 'unitedcitizensofamerica', 'usa', 'oregonstateuniversity', 'america', 'corvallis', 'bentoncountyparks', 'corvallisoregon', 'pacificnorthwest', 'northwest', 'corvallisphotography']",1/7/18 12:42,108
2612,"['oregon', 'unitedcitizensofamerica', 'usa', 'oregonstateuniversity', 'america', 'corvallis', 'bentoncountyparks', 'corvallisoregon', 'pacificnorthwest', 'northwest', 'corvallisphotography']",12/19/17 11:31,108
2613,"['civilwar', 'flatlay', 'oregonstateuniversity', 'osufootball', 'runwaycorvallis', 'runwayfashion', 'gobeavs']",11/25/17 17:05,108
2614,[],11/3/17 18:13,108
2615,[],9/1/17 16:10,108
2616,[],8/16/17 16:04,108
2617,"['GOMAB', 'OregonStateUniversity', 'CultureForServiceAndServiceForHumanity', 'IAMBK', 'SexySigmas', 'BrothersOfFireAndBrimstone', 'PBSWesternRegion', 'PBS103', 'AhOooAh', 'BrotherhoodScholarshipService', 'PBS1914', 'OSUSigmas', 'OregonSigmas', 'PacificNWSigmas', 'SigmaChesterfields1914', 'BluPhiUKnow', 'WestCoastSigmas', 'PhiBetaSigmaFraternityIncorporated', 'NPHC']",6/19/17 15:52,108
2618,"['unitedcitizensofamerica', 'oregonstateuniversity', 'corvallisoregonart', 'corvallisparks', 'craterlakeoregon', 'corvallisoregon', 'pacificnorthwest', 'toketeefalls', 'craterlake', 'oregonnw', 'sweetlandofliberty', 'oregoncoast', 'OregonState', 'corvallisart', 'corvallisphotography', 'usa', 'weownamerica', 'mthood', 'corvallis', 'philomathoregon', 'corvallisparksandrec', 'weloveourarmedforces', 'thefoundingfathers', 'wethepeople', 'portlandnw', 'bicentinualbaby', 'oregonphotographer', 'corvallisphotographer', 'dimplehill']",6/11/17 21:24,108
2619,"['classof2017', 'oregonstateuniversity', 'kinesiology', 'gobeavs', 'graduate']",6/11/17 6:25,108
2620,"['unitedcitizensofamerica', 'oregonnw', 'oregonphotography', 'oregonstateuniversity', 'corvallis', 'corvallisoregon', 'pacificnorthwest', 'corvallisphotographer', 'OregonState', 'corvallisphotography']",5/9/17 9:47,108
2621,"['OregonStateUniversity', 'BallroomDancing', 'NotAsYoungAsIUsedToBe', 'Dancing', 'GettingTooOldForThis']",5/6/17 22:33,108
2622,[],5/5/17 16:40,108
2623,"['WindbackWednesday', 'AGDPhiPsiChiTheta']",4/26/17 11:21,108
2624,"['education', 'fermentation', 'fun', 'yeast']",4/20/17 6:53,108
2625,"['portland', 'knowyouaredivine', 'oregonstateuniversity', 'portlandoregon', 'chs', 'corvallisoregon', 'portlandoregonphotography', 'corvallishighschool', 'oregonnw', 'corvallisismagical', 'oregoncoast', 'OregonState', 'crescentvalleyhighschool', 'corvallisphotography', 'beautifulcorvallis', 'mthood', 'corvallis', 'willametteriver', 'inthenameoflove', 'mthoodoregon', 'oregon', 'cvhs']",4/19/17 7:52,108
2626,[],4/9/17 17:28,108
2627,[],3/27/17 22:16,108
2628,"['moneybee_flower', 'moneybee_tree']",3/27/17 7:41,108
2629,[],3/19/17 14:21,108
2630,"['evergreentattooinvitational', 'dv8tattoo', 'oregonstateuniversity', 'tattoosmart', 'artist', 'ipadpro', 'procreate', 'ipadprotattooteam', 'roseville', 'custom', 'art', 'sacramentotattooartist', 'sacramento', 'oregonducks', 'gobeavers', 'kitsune']",2/21/17 11:04,108
2631,['modernsalon'],2/1/17 17:46,108
2632,"['futuredvm', 'placementceremony', 'oregonstateuniversity', 'yesicried', 'rusvm']",1/28/17 8:03,108
2633,"['pdxmodel', 'oregonstateuniversity']",1/18/17 19:42,108
2634,"['engineering', 'pentathaloons', 'oregonstateuniversity', 'mechanicalengineering']",12/1/16 20:18,108
2635,[],11/26/16 19:24,108
2636,"['liveauthentic', 'oregonstateuniversity', 'shophandmade', 'osu', 'knitstagram', 'halloweenfun', 'knitting', 'createhappy', 'fallstyle', 'pnw', 'beaverbeliever', 'autumn', 'creativelifehappylife', 'handmadeisbetter', 'knittersofinstagram', 'pdx', 'hardworkpaysoff', 'makersmovement', 'christiancreative', 'madeinoregon', 'gobeavs', 'craftsposure', 'girlboss', 'momboss', 'fallyall', 'fallsfestival', 'handsandhustle']",10/8/16 20:24,108
2637,"['knitting_inspiration', 'oregonstateuniversity', 'Oregon']",4/8/16 11:19,108
2638,"['OregonStateUniversity', 'ReserStadium', 'GoBeavs']",11/7/15 17:15,108
2639,"['gogreek', 'XΩ', 'chiomega', 'oregonstateuniversity']",9/23/15 20:23,108
2640,"['GRacademic', 'norteamericana', 'portafolio', 'Pink', 'OregonStateUniversity', 'Corvallis', 'UniversityofSouthFlorida', 'USF', 'GameOn', 'LouisianaStateUniversity', 'campus', 'OSU', 'FloridaInternationalUniversity', 'LatinoAmerica', 'alumnos', 'Top25', 'Florida', 'VictoriaSecret', 'USA', 'UniversityofCentral', 'BatonRouge', 'UCF', 'Miami', 'concurso', 'universidad', 'Orlando', 'LSU', 'FIU', 'Tampa', 'Universidades']",9/1/15 1:30,108
2641,"['happiness', 'beaves', 'oregonstateuniversity', 'missinhome']",6/9/14 23:17,108
2642,"['lillebro', 'family', 'love', 'oregonstateuniversity']",3/12/14 21:54,108
2643,"['chronicillness', 'strongwomen', 'highjump', 'oregonstateuniversity', 'trackandfield', 'gastroparesis', 'ehlersdanlossyndrome', 'strength', 'tubie', 'feedingtube', 'gastroparesisawareness', 'bravebodies', 'iwontlookdown', 'njtube', 'fighter', 'dontlookdown', 'damworthit', 'osu', 'ichoosejoy']",4/26/19 12:05,107
2644,[],4/18/19 16:25,107
2645,"['oregonweddingphotographer', 'Oregonbride', 'oregonphotography', 'oregonexplored', 'Oregoncoast', 'oregonmade', 'oregonwinecountry', 'oregonartist', 'OregonStateUniversity', 'oregonrealestate', 'oregongirl', 'oregonnw', 'oregontrail', 'OregonBeer', 'oregonisawesome', 'oregonstate', 'oregonwedding', 'oregonliving', 'oregonlife', 'oregonlove', 'oregoncity', 'oregonwine', 'oregongrown', 'oregonweed', 'Oregon', 'oregonian', 'oregonducks', 'oregonphotographer', 'OregonZoo', 'oregondogs']",2/10/19 11:04,107
2646,"['hair', 'ilovehair', 'framesi', 'oregonstateuniversity', 'technique', 'leytonhouseprofessional', 'corvallisoregon', 'corvallishairstylist', 'hairinspiration', 'stylistssupportingstylists', 'colormelting', 'licensedtocreate', 'vivid', 'orbie', 'beachwaves', 'beautylaunchpad', 'epicdayspa', 'olaplex', 'kaylamcconnell', 'framesidiamondbleach', 'hairstyles', 'foilayage', 'redhair', 'babylisspro', 'shadowroot', 'leytonhouse', 'behindthechair', 'hairobsessed']",12/18/18 20:33,107
2647,[],12/16/18 14:48,107
2648,"['portlandoregon', 'university', 'college', 'motocross', 'student', 'OregonStateUniversity', 'ducatinstagram', 'femalemotorcyclist', 'womenwhoride', 'motorcyclesafety', 'corvallis', 'education', 'oregon', 'motorcycletouring', 'educator', 'bmwmotorrad', 'ducatimotor', 'professor', 'teamoregonmotorcyclesaftey', 'motorcycles', 'motorrad', 'Ducati', 'LINSPIRATION']",11/11/18 10:36,107
2649,"['gobeavs', 'oregonstateuniversity']",10/20/18 17:36,107
2650,"['oregonstateuniversity', 'igs', 'ballet', 'pnwonderland', 'pacificnorthwest', 'pnw', 'portraitphotography', 'nature', 'portraitpage', 'portrait', 'portraitkillers', 'photogenic', 'corvallis', 'moodygrams', 'exklusive_shot', 'outdoors', 'oregon', 'portraitphotographer', 'instagood', 'noticeme', 'portraitmood', 'dance']",9/30/18 23:04,107
2651,"['oregonweddingphotographer', 'oregonbride', 'oregonsummer', 'oregonstateuniversity', 'oregonbud', 'penguintherapy', 'oregonbound', 'oregonzoo', 'oregonadventures', 'oregonart', 'oregonsonly', 'oregonlife', 'oregonpinot', 'oregonartist']",9/19/18 16:15,107
2652,"['oregoncattlemen', 'oca', 'oregon4h', 'oregonstateuniversity', 'oregonffa', 'agyouth', 'beefproject', 'oregonstatefair']",8/27/18 13:50,107
2653,"['gobeavs', 'thebestosu', 'oregonstateuniversity']",8/24/18 23:44,107
2654,['flashbackfriday'],8/10/18 12:04,107
2655,"['cssa2018', 'oregonstateuniversity']",6/20/18 16:41,107
2656,[],6/19/18 10:21,107
2657,"['wecomingforyou', 'oregonstateuniversity', 'aruba', 'osugraduate', 'letsgetthepartystarted', 'bfisback', 'osugymnastics']",6/8/18 12:04,107
2658,"['韩式', 'forrest', 'portland', 'model', 'oregonstateuniversity', 'korean', 'osu', '個人寫真', 'photo', '사진', 'koreangirl', 'photography', 'portrait', 'koreanmakeup', '세련된스타일', '체크', 'corvallis', 'koreanstyle', 'oregon', '韓式化妝', 'modeling']",3/31/18 23:04,107
2659,"['oregonstateuniversity', 'shorts', 'osu', 'beavs', 'orange', 'jacket', 'active']",3/18/18 13:51,107
2660,"['noshame', 'oregon', 'sustainability', 'pnw', 'oregonstateuniversity', 'zerowaste', 'reuse', 'glass', 'underrated', 'hipsterthings', 'ecofriendly', 'campusrecycling', 'masonjar', 'recyclemania', 'bethechange', 'beinconvenient', 'saynotoplastic', 'corvallisoregon', 'upcycle', 'scavenger']",3/8/18 10:33,107
2661,"['poloroid', 'hawaii', 'oregonstateuniversity', 'alohaoutdoors', 'hawaiihikes', 'gohawaii', 'instahawaii', 'hawaii50', 'herschel', 'luckywelivehawaii', 'kokohead', 'alohavibes', 'alohahawaii', 'oregonstate', 'honolulu', 'koko', 'bennythebeaver', 'hawaiiviews', 'bennybeaver', 'havealohawilltravel', 'gobeavs', 'aloha', 'hawaiisbestphotos', 'hawaiistagram', 'outthere', 'nakedhawaii', 'hawaiitag', 'hawaiiunchained', 'lethawaiihappen', 'hawaiilife']",1/30/18 1:44,107
2662,[],11/25/17 23:45,107
2663,"['oregon', 'oregonphotography', 'couplegoals', 'oregonstateuniversity', 'lovequotes', 'loveandwildhearts', 'candidphotographer', 'love', 'couplesgoals', 'oregonstate', 'lovebirds', 'loveislove', 'blackandwhitephotography', 'oregonphotographer', 'candidphotos', 'candidphotography', 'blackandwhite']",10/24/17 13:34,107
2664,"['sosocute', 'cute', 'oregonstateuniversity', 'lilpup', 'osu', 'golden', 'corvallis', 'tongue', 'doggo', 'puppy', 'pupper', 'dutchbros']",9/21/17 16:33,107
